doc_index,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,bertscore_f1,bertscore_p,bertscore_r,generated_summary,reference_summary
24,0.25,0.25925925925925924,0.2413793103448276,0.04020100502512563,0.041237113402061855,0.0392156862745098,0.1477832512315271,0.15,0.14563106796116504,0.09556287011097593,0.23368887618509954,0.8627088665962219,0.8727068305015564,0.8529374599456787,"The article discusses Edward Conard's book ""Unintended Consequences,"" which argues that economic inequality benefits society. Conard, a former Bain Capital partner and current Romney donor, claims that the wealthy are essential for driving innovation and economic growth. He asserts that every dollar an investor earns generates between $5 to $20 in value for the public, citing examples like Google and agricultural innovations. Conard argues that investment banks play a crucial role by turning short-term savings into long-term investments, which drive economic growth. He also contends that the 2008 financial crisis was primarily due to panicked withdrawals by investors, not irresponsible lending. Conard advocates for increased government support of banks and suggests that higher wealth concentration could motivate more people to take risks. The article contrasts Conard's views with those of other economists, who argue that rising inequality can distort the market and stifle innovation. Conard's approach is seen as controversial, challenging traditional views on economic inequality and the role of the wealthy in society.","– If you're angry about the growing divide between America's rich and poor, former Bain Capital executive Edward Conard has a message for you: Get over it. Conard is a member of the 0.1%, a top Mitt Romney donor, and the author of Unintended Consequences, a book arguing that wealth inequality is a good thing. ""This could be the most hated book of the year,"" predicts New York Times Magazine writer Adam Davidson, who interviewed Conard for a cover story titled ""Are the Rich Worth a Damn?"" Conard emphatically believes they are; the rich, he argues, invest most of their money, and for every dollar they invest, the public reaps up to $20 in benefit. He argues that banks weren't to blame for the financial crisis, and thinks the government should set up a program guaranteeing future bailouts as necessary. He derisively refers to non-investors as ""art-history majors"" and slackers. ""God didn't create the universe so that talented people would be happy,"" he explains. Conard thinks the book will convince people, including economists, why Romney should be president, and dismisses the many economists saying he's off-base. ""People get very angry before they change their mind,"" he says. ""Economics is counterintuitive. It just is."" Click for Davidson's full piece."
25,0.19209039548022597,0.18681318681318682,0.19767441860465115,0.0425531914893617,0.04310344827586207,0.04201680672268908,0.11382113821138214,0.11570247933884298,0.112,0.039207689046226145,0.18432600991754836,0.8619384765625,0.8648234605789185,0.8590726852416992,"The article discusses the significant impact of the cannabis industry on industrial real estate in Denver, particularly in terms of space usage and economic effects. Between 2009 and 2014, the cannabis industry consumed over a third of all industrial space in Denver. Currently, one in 11 industrial buildings now houses marijuana cultivation, occupying about 3.7 million square feet.

CBRE reports that the cannabis industry has driven up industrial rents, with average rates increasing by 5% annually to $7.05 per square foot in the metro area, nearing record highs. In key cultivation areas, Class B and C spaces have seen a 56% increase in rent over five years. The industry's presence has led to near-record-low vacancy rates, with some areas like North Central at just 1.9%.

The cannabis industry is permitted in light and heavy industrial areas, but faces challenges such as high electricity costs and reluctance from property owners due to federal law. Many tenants pay two to three times the average rent, and the industry is expected to continue driving demand for industrial space.

However, the rapid growth of cannabis cultivation has also led to issues like displacement of artists and other economically vulnerable residents, as industrial spaces are repurposed for more profitable uses. The city council's focus on development has exacerbated these challenges, with some calling for a more strategic approach to managing growth.","– Legal marijuana is having a dramatic effect on real estate in Denver, leading to the reinvigoration of the city's industrial areas while potentially making the rest of the city unaffordable for longtime residents. Commercial real estate firm CBRE tells the Denver Post marijuana ""kick-started the recovery of the industrial market,"" leading to near-record high rents and low vacancies. Between 2009 and 2014, pot businesses accounted for more than a third of all industrial space leased in the city, and one in every 11 industrial buildings in central Denver is now associated with marijuana. ""It's a new and disruptive industry, one that's making a huge impact—some positive, some negative—to mainstream businesses,"" says Jason Thomas, whose company specializes in real estate for pot businesses. But while marijuana is being credited for helping bring Denver's industrial core out of the Great Recession, it's also being blamed for pricing residents out of the city. The New Republic reports housing prices in Denver are up 17% in the past year, and the city is lagging in everything from affordable to mid-price housing. Real estate broker JP Speers says millennials are moving to the city to smoke pot, while entrepreneurs are moving there to start pot businesses. “I do believe that there has been a huge amount of individuals who have moved out here specifically for the marijuana industry, and it has affected the housing market,” he tells the New Republic. (If you need to brush up on your marijuana knowledge, Snoop Dogg has you covered.)"
26,0.2175732217573222,0.2988505747126437,0.17105263157894737,0.04240282685512367,0.056074766355140186,0.03409090909090909,0.14334470989761094,0.18584070796460178,0.11666666666666667,0.035123279907441296,0.20074003964321496,0.8269956111907959,0.8329228162765503,0.8211522102355957,"The article discusses the comedy film ""Sisters,"" starring Tina Fey and Amy Poehler. While the movie aims to be raunchy and humorous, it receives mixed reviews:

1. **Positive Review:**
   - Tina Fey and Amy Poehler's chemistry shines through, making even the crudest moments entertaining.
   - The film focuses on a party thrown by two sisters who reunite to clean their childhood bedroom before it's sold.
   - The movie is praised for its lighthearted and quippily funny approach, though it occasionally descends into more vulgar humor.
   - The quieter moments are highlighted as the most memorable, with standout performances by Poehler.

2. **Negative Review:**
   - The film is criticized for being poorly directed and written, with a disjointed plot.
   - It's described as a ""bad fun"" movie that lacks coherence and meaningful storytelling.
   - The characters are seen as one-dimensional, with the plot relying heavily on slapstick humor and crude jokes.
   - The movie's reliance on vulgarity and over-the-top antics is seen as a missed opportunity for more nuanced comedy.

3. **Mixed Review:**
   - The film is noted as a fun, albeit silly, watch for those who enjoy Fey and Poehler's comedic chemistry.
   - While the movie aims to be raunchy, it often falls flat in its execution.
   - The review suggests that the film might be better than its trailers,","– Two very different siblings return to their childhood home to pack up before new owners move in, then decide to throw one last party in the R-rated comedy Sisters, starring Tina Fey and Amy Poehler. There's no denying the pair's chemistry, but not all critics are loving what else the film has to offer. Here's what they're saying: Fey and Poehler manage to ""spin an otherwise slender premise into antic, quippily lighthearted comic gold,"" writes Ann Hornaday at the Washington Post. The pair ""fall easily into sync"" and ""can be counted on to infuse even their crassest moments with disarming likability,"" she adds. ""Sisters goes for broke in both directions, with winning, helplessly entertaining results. Even at its naughtiest, it's never not nice."" Kristin Tillotson admits Sisters ""is as loosey-goosey as a movie can get without falling apart, but the amusing twosome's chemistry mostly overcomes the chaos."" While the plot is ""riddled with more holes than an age-inappropriate party dress,"" the film is ""actually better than the promo trailers—which had anxious fans fearing the hilarious pair had lost their touch,"" she writes at the Minneapolis Star Tribune. It helps that the vulgar script was ""tailor-made"" for its stars. Joe Morgenstern, on the other hand, wonders if Fey and Poehler have indeed lost their touch. Sisters is ""really bad fun that’s badly directed, badly written, badly performed, and bad news for anyone who cares about the quality of big-screen comedy,"" he writes at the Wall Street Journal. The big party that's the focus of the film ""turns into one of the most boring bacchanals ever filmed,"" while the overall flick is ""lazy, and demeaning to the talented people at its center."" Basically, it's ""a stupid movie,"" adds Bruce Kirkland at the Toronto Sun. ""You feel that there is a good and maybe even a meaningful comedy here. But it never gets its act together,"" he says. There are ""spikes of absurdity,"" but in between are ""flat-lining sections of bad plotting, haphazard direction, and poor selection of secondary characters,"" including those played by Maya Rudolph and Bobby Moynihan. (Fey and Poehler will reunite again on SNL on Saturday.)"
27,0.27210884353741494,0.37037037037037035,0.21505376344086022,0.06741573033707866,0.0967741935483871,0.05172413793103448,0.13114754098360656,0.18461538461538463,0.1016949152542373,0.02870943795917807,0.21295084339544215,0.8652670979499817,0.889194667339325,0.8425935506820679,"The Deerfield Beach City Commission will debate allowing a townhouse development on what was once an old black cemetery. The 3-acre site, which may have held up to 400 burials from the late 19th century to the mid-20th century, has been a subject of controversy for 40 years. Several studies have concluded there are no bodies left, but the exact location and fate of the remains remain unknown. Some residents believe their family members are buried there, with no notification given when bodies were supposedly moved to Pineview Cemetery. The city plans to build 69 townhouses, but residents are concerned about the moral implications and want proof that no bodies remain. The city commission will discuss the issue further at a special meeting on February 24th to address residents' concerns.","– Florida developers want to build townhouses on a 3-acre plot of land that once housed a black cemetery. But residents are raising a question first: What happened to all the bodies buried there? The Deerfield Beach City Commission will hold a meeting tomorrow to discuss the development, continuing a 40-year dispute over how to handle land where 300 to 400 people may have been buried as far back as the 1800s, the Sun-Sentinel reports. ""I saw it with my own eyes, I am a living eyewitness,"" says 83-year-old Benjamin Miller of family and friends once buried there. If someone relocated the bodies, ""they didn't notify me, and they didn't notify my mother, and they didn't notify my daddy."" Mayor Jean Robb says bodies were moved to another cemetery decades ago, but hasn't been able to confirm that story. ""There are no bodies there,"" she says in an earlier Sun-Sentinel piece. ""It's been undeveloped for years. It will add to the tax rolls. Why leave it empty?"" Back in 1974, bulldozers cleared away the last tombstones for a development project, but irate residents brought that plan to a halt. Now, officials say two studies confirm that the bodies are gone—one by Florida Atlantic University anthropologists, who used a magnetometer to identify underground objects, and one paid for partly by the property owner. The latter concluded that 34 or more bodies were relocated to another cemetery in 1974. But bodies or no, some residents still don't like it: ""My father said if they ever build on that gravesite, that the building will be haunted, spirits will walk in, and they will always regret they put a building up there,"" says a 73-year-old woman."
28,0.28959276018099545,0.367816091954023,0.23880597014925373,0.04597701149425287,0.061855670103092786,0.036585365853658534,0.149812734082397,0.2,0.11976047904191617,0.03157770447665419,0.23705545141343712,0.8484839200973511,0.8628206253051758,0.8346158266067505,"Seaman James Derek Lovelace, 21, a Navy SEAL trainee from Crestview, Florida, died during an introductory pool exercise at BUD/S training in Coronado, California. Lovelace was in his first week of training and had difficulty treading water while wearing a diving mask and camouflage uniform. Instructors pulled him to the edge of the pool, where he lost consciousness. Despite resuscitation efforts and transport to a nearby hospital, Lovelace was pronounced dead.

The Navy is investigating the incident. Local authorities will complete an autopsy to determine the cause of death. Lovelace, a varsity baseball captain at Crestview High School and mechanical engineering student at Faulkner State Community College, had recently completed boot camp. His family includes his father, two sisters, and a grandmother who described him as wonderful.

The incident occurred shortly after another Navy SEAL, Petty Officer 1st Class Charles Keating IV, was killed in Iraq. Naval Special Warfare will hold a private memorial service for Keating and a public procession in Coronado, California.","– An underwater training course for Navy SEALs that the Washington Post calls ""legendarily difficult"" proved fatal Friday for one student at a California naval station. James Derek Lovelace, 21, who had just joined the Navy six months ago and completed basic training in January, was wrapping up the last day of his first week of training in basic underwater demolition/SEAL training, aka BUD/S, when class instructors noticed he was having issues and took him out of the pool, the Virginian-Pilot reports. He lost consciousness and couldn't be revived at the scene at Naval Amphibious Base Coronado; he was pronounced dead at a local hospital. The training exercise Lovelace was attempting is part of what's called ""drown proofing,"" where participants don a camouflage utility uniform and diving masks and then have to tread water and swim, Navy spokesman Lt. Trevor Davids explains. He adds that the cause of Lovelace's death is still being investigated, per the AP. As the recruits advance in this training exercise, it becomes increasingly tougher, with SEALs practicing their escape from hypothetical underwater emergencies, all while having their hands and feet restrained, by learning the basics of breath control and body positioning, per Business Insider. ""It's a physiological test to see if a guy can do exercises in the water,"" notes an official said by the Pilot to be familiar with what happened. Typically, if a student is having trouble during the exercise, instructors will move the student to a different part of the pool and bring in more eyes to ""scale up the student-instructor ratio,"" Davids tells the Navy Times. The Pilot says the Navy didn't announce Lovelace's death until it was contacted by the Pilot and NBC News, which worked on the story with the paper. It's the second recent tragedy for Lovelace's family: His mom, Katie, died last year at the age of 44. (A Navy SEAL recently killed by ISIS had an infamous grandfather.)"
29,0.25165562913907286,0.25333333333333335,0.25,0.05813953488372093,0.05952380952380952,0.056818181818181816,0.15730337078651685,0.15730337078651685,0.15730337078651685,0.12378108455976063,0.26952761435505246,0.8623228073120117,0.8661726713180542,0.8585070371627808,"**Summary:**

Amy Herbst, an Army wife and professional opera singer, has filed a lawsuit against the U.S. government after she claims an Army nurse-midwife at Blanchfield Army Community Hospital in Kentucky botched her childbirth operation. The lawsuit alleges that the nurse performed an episiotomy without Herbst's consent, causing significant damage to her digestive and reproductive systems. Post-operation, Herbst experienced fecal urgency, incontinence, and excessive flatulence. She was advised by a colorectal surgeon that reconstructive surgery would be necessary, and her career as an opera singer is now jeopardized. Herbst's attorney states that the prognosis for a full recovery is poor.

In response to the lawsuit, Blanchfield Army Community Hospital declined to comment on the specific case but acknowledged their commitment to providing high-quality, safe healthcare.

Additionally, a separate news item reports on a suicide attack in Syria that resulted in the deaths of U.S. troops and civilians.","– Hitting a high C is hard enough without worrying about passing gas—and an opera singer in Nashville is suing over the dilemma, Fox News reports. Amy Herbst, a mezzo-soprano, says she was doing fine until an Army nurse screwed up her childbirth operation in 2012. The nurse at an Army hospital in Fort Campbell, Ky., apparently damaged Herbst's reproductive and digestive system when her son was born—leaving Herbst incontinent, flatulent, and unable to continue her singing career. ""She is suffering through a very embarrassing and very significant injury, and frankly, the prognosis of a fully successful repair is pretty low,"" her attorney tells the Army Times. According to Herbst, the nurse performed an episiotomy—meaning she cut an area between the anus and the vagina to help ease childbirth. But the incision couldn't be fully repaired, and it seems follow-up surgeries may not fix it, either. Herbst lost a job singing in Madame Butterfly thanks to the operation, the Tennessean reports. (It's not this week's only odd story about passing gas.)"
30,0.25333333333333335,0.25333333333333335,0.25333333333333335,0.023255813953488372,0.022222222222222223,0.024390243902439025,0.12087912087912088,0.11578947368421053,0.12643678160919541,0.03755831410491213,0.2502943547779859,0.8731691837310791,0.8814114928245544,0.8650797009468079,"The White House has acknowledged for the first time that U.S. military forces are conducting direct action against al-Qaida affiliates in Yemen and Somalia, as part of its counterterrorism campaign. This acknowledgment was made through the semiannual report to Congress on U.S. combat operations abroad, which mentions that ""direct action"" has been taken against al-Qaida members and affiliates in these countries. The report does not provide specific details but confirms the use of lethal force by U.S. military, including possibly armed drones.

The decision to declassify this information was made in part due to improved relations with the Yemeni government and interest from governments in eliminating extremist elements in Somalia. The report also emphasizes that these operations are targeted at those who pose a direct threat to the U.S. and its interests.

This move towards greater transparency comes amid concerns about leaks of classified activities, with some in Congress accusing the White House of using leaks to improve Obama's re-election chances. The report also highlights that these operations are separate from CIA activities and are subject to review for further declassification.","– For the first time, President Obama has publicly acknowledged the United States has engaged in ""direct action"" against al-Qaeda-affiliated groups in Somalia and Yemen, telling Congress in a letter that the militants pose terrorist threats to ""the United States and our interests,"" reports the New York Times. While the United States has been known to support Somalia and Yemen in their struggle against extremists, this is the first time officials have confirmed that US forces have been directly involved in some military operations. The report concerned only US military operations, not the CIA, notes AP. ""Going forward,"" said a Pentagon press secretary, ""the American people should know that we will do what is necessary to defend our country against those who would threaten us."" The unclassified part of yesterday's letter contained no details about the ""limited number"" of actions the US had taken, although more details were reportedly in the classified section. “While any voluntary disclosure is welcome, this is not much of a breakthrough,” said the head of a group critical of government secrecy. “The age of secret wars is over. They were never a secret to those on the receiving end.”"
31,0.2905982905982906,0.25757575757575757,0.3333333333333333,0.05405405405405404,0.04938271604938271,0.05970149253731343,0.16993464052287582,0.15294117647058825,0.19117647058823528,0.10585122480499261,0.28694404453216077,0.8734773993492126,0.8774533867835999,0.8695371150970459,"Mitt Romney's official Facebook page has been losing a significant number of followers since the 2016 presidential election, with over 50,000 unliking his page within three days. The rate of loss has been particularly high, with around 11 likes lost every minute as of Monday morning. This trend is tracked by the site DisappearingRomney.com, which shows real-time decreases in likes. Romney's Twitter account has seen a small increase in followers post-election, but his official campaign accounts have been largely silent since the election. In contrast, President Obama's social media presence has remained active and popular.

The Romney campaign’s lack of engagement on social media platforms since the election may be contributing to the loss of followers. Obama, by contrast, has been active on social media, helping to maintain his large following. The situation raises questions about the nature of Romney’s online support and whether it was as substantial or genuine as his social media numbers suggested.","– One of the consequences of losing a presidential election in the age of Facebook: You lose a lot of ""likes,"" too. Mitt Romney has been getting ""unliked"" on Facebook at quite a quick clip, CNN reports. When the Washington Post took a look at his Facebook page Friday, he was losing 593 likes per hour. By Saturday, Mashable noted that it was up to 847 unlikes an hour. As of this morning, Romney was hemorrhaging about 11 likes per minute, according to CNN. (To watch Romney lose Facebook friends in real time, check out DisappearingRomney.com.) Of course, the former presidential contender still has more than 12 million fans on Facebook and more than 1.7 million Twitter followers—and it's not like he's been doing much to retain his fan base, having posted just one message since losing the election. Paul Ryan and the RNC have also been quiet on social media since Election Day."
32,0.2839506172839506,0.359375,0.23469387755102042,0.06382978723404256,0.08571428571428572,0.05084745762711865,0.15706806282722513,0.20833333333333334,0.12605042016806722,0.04046153413324772,0.24496926201714408,0.845705509185791,0.8570142984390259,0.8346912860870361,"A woman in Arlington, Virginia heard noises in her home one night and alerted the landlord. The landlord reported it to the Arlington County Police, who found Anthony Jones, a 60-year-old homeless man, living in the attic. Jones was charged with unlawful entry and taken into custody without incident. He had entered through an open sliding glass door. The tenant felt safer due to the quick response from police.

The Daily Crime Report for Arlington County also included several other incidents, such as a robbery where an employee was assaulted by two male suspects attempting to steal merchandise. Additionally, there were reports of larceny from an auto, shoplifting, and destruction of property. One stolen vehicle was also reported: a 2004 white Dodge Caravan, Virginia license plate VKE5119.","– A Virginia woman was surprised to learn the nocturnal noises coming from the attic weren't from the expected sources. It wasn't critters creaking the floorboards, or even her landlord, who uses the space. When police investigated, they found a homeless man had set up camp. The drama began early last Friday. ""I heard footsteps above me, and I checked in with my landlord, because sometimes he's used the storage above,"" the unidentified woman tells NBC Washington. The landlord called Arlington police around 1:30am. Responding officers called out as they climbed the stairs, and ""the subject came forward,” says spokeswoman Ashley Savage, per the New York Times, and ""was taken into custody without any incident."" The man, identified as Anthony Jones, 60, was booked on an unlawful entry charge, per a police statement. Officers found his backpack, clothes, and bedding in the attic. He refused to speak to cops and it's unclear how long he had been living there, though he's thought to have entered the house through a sliding glass door. Jones was being held without bail. The Times notes the homeless population in Arlington has dipped since the Washington, DC, suburb launched a ""10-year plan to end homelessness"" in 2008. There were 232 people on the streets in an annual count last January, up from 174 one year earlier. The Arlington homeless rate of 5.9 per 10,000 is far lower than the national average of 17 per 10,000 people. (New homeowners in Houston found a scary surprise in the attic.)"
33,0.4646464646464646,0.41818181818181815,0.5227272727272727,0.18181818181818182,0.15151515151515152,0.22727272727272727,0.22807017543859648,0.18840579710144928,0.28888888888888886,0.09808015008723131,0.5063281471519747,0.8884256482124329,0.8857126235961914,0.8911552429199219,"Michael Douglas and Catherine Zeta-Jones have separated after walking separately at red carpet events and Douglas spending time on a yacht without her. A close friend told PEOPLE that the couple is ""taking a break."" Neither has filed for divorce or legal separation. The couple, who have been married since 2000 and have two children (Dylan, 13, and Carys, 10), faced significant health challenges in recent years, including Douglas's cancer battle and Zeta-Jones's bipolar disorder. A source close to the couple suggested that stress from these events has taken a toll on their marriage. Despite the separation, they hope to work out their differences for their children's sake. Zeta-Jones's publicist confirmed that the couple is ""taking some time apart to evaluate and work on their marriage.""","– Catherine Zeta-Jones has confirmed the gossip, kind of: She and husband Michael Douglas ""are taking some time apart to evaluate and work on their marriage,"" her spokesperson tells the AP. Rumors first started circulating earlier this week, but People ran a story this morning claiming the couple—married 13 years but not photographed together since April—had decided to separate. All the recent stress (cancer, bipolar disorder...) ""has taken a toll on their marriage,"" a friend says, but neither has actually moved for a legal separation or divorce."
34,0.2962962962962963,0.3125,0.28169014084507044,0.07407407407407408,0.07692307692307693,0.07142857142857142,0.19161676646706585,0.2,0.1839080459770115,0.1411517683044449,0.2890348204479474,0.8720568418502808,0.882039487361908,0.8622975945472717,"Blind Chinese activist Chen Guangcheng has demanded that the central government in China punish officials he accuses of false imprisonment and abuse, despite international pressure. Chen plans to study in the United States but remains concerned about his family's safety back in China, stating that relatives are still under threat. He intends to continue advocating for rights defense and has accused several officials, including Liu Jie (head of the public security bureau in Linyi) and Li Qun (former Communist Party boss of Linyi), of involvement in his case. Chen escaped from house arrest to the U.S. Embassy, leading to a diplomatic standoff between China and the United States. Under an agreement, Chen may study in the U.S., but his family remains under pressure from officials. Despite these challenges, Chen expresses confidence that the Chinese government will uphold its end of the deal.","– Chen Guangcheng says that even if he leaves China, he will not abandon his quest for the rule of law to prevail in his home province, Shandong. The central government must investigate and punish the officials who jailed him on false charges and kept him under illegal house arrest for 19 months, where he and his family were abused, he insists. ""No matter who the official, no matter how high the official, no matter how many people are implicated, they must all be dealt with strictly according to the law,"" the blind dissident tells Reuters. Chen says the ""public security organs, procuratorial organs, and people's courts are absolutely lawless in Shandong province,"" and despite the attention his case is now receiving, he fears for the safety of family members still in his home village. Chen says he has spoken to government officials who have promised to investigate his accusations. The village remains locked down, and journalists who have tried to visit have been turned away. Chen says he believes that Beijing will honor its end of a deal allowing him to leave the country and study in the US, reports AP."
35,0.43548387096774194,0.54,0.36486486486486486,0.1285714285714286,0.16666666666666666,0.10465116279069768,0.2676056338028169,0.34545454545454546,0.21839080459770116,0.09648737118868064,0.3579834959427208,0.8777167201042175,0.9006966948509216,0.855880081653595,"Two women from Essex, Barbara Bezant (17) and Lyn Jeffries (19), recorded a message to The Beatles in 1963 and sent it to the band's performance at the Finsbury Park Astoria in London. The tape was later found at a car boot sale by local historian David McDermott, who recognized its historical value. The tape was eventually reunited with the women at a reunion event in Liverpool, where they were also presented with a letter from Sir Paul McCartney thanking them for their message. The women hadn't seen each other in 40 years but were ""amazed"" to be reunited and to receive a response from the Beatle. The story highlights the enduring impact of The Beatles' music and their fanbase over decades.","– In 1963, Barbara Bezant and Lyn Phillips sent a message to Paul McCartney—and now they've finally gotten a reply from the Beatle, half a century later. The women, ages 17 and 19 at the time and both from London, saw a Beatles concert at the Lewisham Odeon and then recorded their message on a reel-to-reel tape recorder. They sent the tape to the Finsbury Park Astoria, where the Beatles were set to play another show. Decades later, a local historian bought the tape at a flea market (or, as the Brits call it, a ""car boot sale""), the BBC reports. David McDermott listened to it (sample line from the recording: ""This dream is just to come round the back and see you, but I don't suppose that'll ever happen. But we can always live in hope, can't we?"") and wondered about the women who made it. A BBC show decided to reunite them—they hadn't seen each other in 40 years—and presented them with Sir Paul's reply. ""Hi Linda and Barbara, thanks very much for (your) lovely tape. It finally got through, better late than never,"" he wrote. ""Great to hear that you found each other after all these years. Keep enjoying the music, love Paul."""
36,0.28571428571428575,0.28125,0.2903225806451613,0.10958904109589042,0.10526315789473684,0.11428571428571428,0.1476510067114094,0.14102564102564102,0.15492957746478872,0.054588775175101974,0.26499302644674544,0.8730882406234741,0.8755075931549072,0.8706822395324707,"An enraged mob in Pakistan killed and burned a Christian couple, Shama and Shehzad, at a brick kiln in Kot Radha Kishan, near Lahore. The couple was accused of desecrating a copy of the Holy Quran after an incident of desecration in the area. Punjab Chief Minister Shahbaz Sharif has formed a committee to investigate the killings and ordered increased security for Christian communities.

Blasphemy laws in Pakistan are highly sensitive, often leading to mob violence. The incident highlights the harsh realities faced by minorities under these laws. Aasia Bibi, a Christian woman on death row since 2010 for blasphemy, and an elderly British man sentenced to death have also faced violent outcomes. The incident underscores the need for a review of Pakistan's blasphemy laws, which disproportionately affect minority communities.","– A married Christian couple were killed by a mob in Pakistan after being accused of desecrating the Koran, reports AFP. The brutal assault took place at the brick kiln where they worked in the town of Kot Radha Kishan, near Lahore. Police say the pair were beaten and then burned alive in the kiln. The BBC reports that police tried to intervene to save the pair, identified only by their first names of Shama and Shehzad, but were overpowered by dozens of assailants. The details of the alleged desecration aren't clear. NBC News reports that the wife's father died and left behind verses of the Koran that were burned along with other items belonging to him. Neighbors viewed it as blasphemy, and a vigilante mob sprung up to exact revenge. Police and government investigators promise an investigation and arrests."
37,0.27450980392156865,0.3783783783783784,0.2153846153846154,0.030075187969924814,0.04878048780487805,0.021739130434782608,0.15492957746478875,0.2619047619047619,0.11,0.03733663944987344,0.2016953608825204,0.8663086891174316,0.8929747939109802,0.8411889672279358,"The Trump administration is exploring the possibility of remaining in the Paris Agreement on climate change, provided certain conditions are met. This shift comes three months after President Trump announced the U.S. would withdraw from the agreement, citing unfavorable terms. During a climate meeting in Montreal involving over 30 ministers from Canada, China, and the European Union, U.S. officials discussed revising the country's climate goals, indicating a potential compromise to stay in the agreement.","– It turns out the US isn't pulling out of the Paris climate agreement after all. Or maybe it is. But it might not. Really it's all a little unclear. In an exclusive report Saturday, the Wall Street Journal states a Trump administration official told a room of international politicians that the US will remain in the Paris climate agreement while likely lowering emissions-reduction goals it had set for itself under President Obama. “The US has stated that they will not renegotiate the Paris accord, but they will try to review the terms on which they could be engaged under this agreement,” the European Commissioner for Climate Action and Energy tells the Journal. The announcement was reportedly made by senior White House adviser Everett Eissenstat during a meeting of more than 30 international ministers Saturday in Montreal. An unnamed official present for the meeting tells the Journal that Eissenstat said the White House is looking at relaxing its emissions goals while remaining in the agreement. “They are seriously considering the terms on which the US could re-engage,” the official says. “They have also made clear that they have no intention to renegotiate."" However, in response to the Journal report a White House official tells NBC News that there has been ""no change"" to the US' position on the Paris climate agreement, which President Trump had committed to pulling out of in June."
38,0.19393939393939394,0.22535211267605634,0.1702127659574468,0.0310880829015544,0.038461538461538464,0.02608695652173913,0.11224489795918367,0.13924050632911392,0.09401709401709402,0.05786752257307529,0.15901040499645808,0.8335930109024048,0.8443218469619751,0.8231334090232849,"President Donald Trump insulted adult film actress Stormy Daniels, calling her ""horseface,"" in a tweet following the dismissal of her defamation lawsuit against him. The lawsuit was dismissed by Judge S. James Otero, who ruled that Trump's tweet was protected speech under the First Amendment. Daniels' lawyer, Michael Avenatti, responded by accusing Trump of being a ""disgusting misogynist"" and threatened to expose more about him. The incident has caused concern among some of Trump's Republican allies, as it may alienate women voters ahead of the November midterm elections. Trump has a history of insulting women based on their appearance, including former senatorial candidate Carly Fiorina and Supreme Court nominee Brett Kavanaugh's accuser. This behavior has led to increased scrutiny of Trump’s treatment of women and could impact female voter turnout in the midterms.","– The president and Stormy Daniels traded insults on Twitter Tuesday and revealed new nicknames for each other in the process. It's ""Horseface"" vs. ""Tiny."" The fireworks started after a judge dismissed a defamation suit brought by Daniels against Trump. ""Great, now I can go after Horseface and her 3rd rate lawyer in the Great State of Texas,"" wrote Trump, referring also to Daniels' attorney, Michael Avenatti, reports NBC News. ""She will confirm the letter she signed! She knows nothing about me, a total con!"" Daniels quickly shot back: ""Ladies and Gentlemen, may I present your president. In addition to his...umm...shortcomings, he has demonstrated his incompetence, hatred of women and lack of self control on Twitter AGAIN! And perhaps a penchant for bestiality. Game on, Tiny."" The latest slams come after Daniels wrote about the president's private parts in her book, then said she regretted body shaming him. The dismissal of the defamation suit (Trump accused Daniels of making up a story about being physically threatened to stay quiet about their alleged affair) is not the end of their legal fight. Daniels is still trying to have a non-disclosure pact declared null and void. The ""letter"" Trump refers to in his tweet is presumably one Daniels signed in which she denied the affair, reports Politico. Daniels later recanted the denial. (Presidential son Eric Trump has been entangled in the feud with Daniels as well.)"
