"row_id"	"generated_summary"
"7296"	"A realtor's ""lock box"" gave access to agents and their clients viewing Barry and Honey Sherman's house. Toronto Police Det.-Sgt. Susan Gomes updated reporters Friday in a short briefing. “We believe now, through six weeks’ work and review, that we have sufficient evidence to describe this as a double homicide investigation,” she said."
"8180"	"Donald Trump will not participate in the Republican presidential debate on Thursday, his campaign manager told reporters on Tuesday. The campaign is moving ahead with plans to host a rally in Iowa for the non-profit group Wounded Warriors during the debate. Trump had attacked Fox News host Megyn Kelly for treating him “unfairly” at the first debate of the election cycle, prompting the network to issue a response."
"9144"	"Rescue crews using bulldozers and their bare hands raced to dig out survivors from a strong earthquake. The death toll stood at 120 but the number of dead and missing was uncertain. The magnitude 6 quake struck at 3:36 a.m. and was felt across a broad swath of central Italy."
"10189"	"James Carville: It's disconcerting that some analysts are giving the GOP a 60 percent chance of winning the Senate. He says a recent poll shows that the Democratic Party is viewed favorably by 49 percent of Americans. Carville says the GOP needs to win a net of six seats to take control of the Senate, but that's not easy."
"10463"	"Report says forensics team plan to use radar equipment to look underground for clues to child's disappearance seven years ago. The child's parents, Kate and Gerry McCann, were said to have been told of the plans to search three sites near the Praia da Lux resort. A spokesman for the Metropolitan police said that the force would neither confirm nor deny the report."
"10659"	"On Wednesday, his mom Sandy shared the following thought with her 41+K followers. A couple of thousand retweets later and people were gleefully bringing the tweet to Seth's attention. And, sure enough, it wasn't long before Rogen responded. His reply kicked off a whole exchange among the Rogen family."
"12601"	"The financial crisis, he writes, was not the result of corrupt bankers selling dodgy financial products. It was a simple, old-fashioned run on the banks, which, he says, were just doing their job. In 2008 it was large pension funds, insurance companies and other huge institutional investors that withdrew in panic."
"13031"	"Cannabis industry occupies at least 3.7 million square feet of industrial space in Denver. Between 2009 and 2014, marijuana cultivation gobbled up more than a third of all industrial space. Average industrial lease rates in the third quarter were $7.05 per square foot across the metro area."
"13730"	"""Sisters"" is strenuously vulgar, as well as studiously raunchy. The bulk of the film revolves around the bacchanal of epic and increasingly hilarious party. It takes superior artistry to take the rude and crude and make it feel upliftingly wholesome."
"14110"	"The Deerfield Beach City Commission will decide Tuesday night whether to approve a townhouse project. Some estimates say 300 to 400 bodies are buried at the site. City officials say the site has been cleared of all tombstones, but residents still want proof. ""That's a home for the dead,"" says Lillian Gross, 73, who has two cousins buried there."
"14328"	"Seaman James Derek Lovelace, 21, of Crestview, Florida, died during Basic Underwater Demolition/SEAL (BUD/S) training in Coronado, California. He was pulled from the pool and transported to a civilian hospital after showing signs of troubled swimming. The Navy had not announced the death, which occurred Friday, until Tuesday."
"14446"	"Amy Herbst and her husband allege that a nurse-midwife at Blanchfield Army Community Hospital at Fort Campbell, Ky., caused significant damage to Herbst's digestive and reproductive system. The lawsuit claims that the nurse performed an episiotomy during the second stage of Herbst’s labor without the new mom's consent or knowledge. A spokesperson for the hospital declined to comment on the specific case."
"14628"	"The U.S. military has been taking ""direct action"" against members of al-Qaida and affiliates in Yemen and Somalia. ""Direct action"" is a military term of art that refers to a range of lethal attacks. The report does not mention drones, which are remote-controlled, pilotless aircraft equipped with surveillance cameras."
"14935"	"Mitt Romney's official Facebook page has been losing 11 fans a minute. The campaign has been mostly silent on social media platforms since Tuesday. A website, DisappearingRomney, tracks his declining number of Facebook likes. As of Monday afternoon, he still had more than 12 million Facebook fans and 1.7 million Twitter followers."
"15247"	"A woman in Arlington, Virginia, heard noises in her home in the middle of the night. Officers searched the attic and found Anthony Jones, a 60-year-old homeless man. Jones was charged with unlawful entry and is being held without bail. The tenant said police acted quickly, which left her feeling ""much safer"""
"15256"	"Douglas, 68, and Zeta-Jones, 43, who have two children, Dylan, 13, and Carys, 10, together, decided to spend time apart soon after he came back from the Cannes Film Festival in May. The A-list pair, who wed in 2000 in a lavish celebration at Manhattan's Plaza Hotel, have faced more than their fair share of ups and downs."
"16049"	"Blind activist Chen Guangcheng wants to travel to the United States after saying he does not feel secure in China. Chen, 40, took shelter in the U.S. embassy in Beijing for six days after escaping from his home village in Shandong. He is now receiving medical treatment for an intestinal problem, a broken foot and other ailments accumulated during 19 months under house arrest and his audacious escape."
"17335"	"Barbara Bezant and Lyn Jeffries recorded a message to the then Beatle in 1963. They sent a tape to the London theatre where the band was playing. Decades later it turned up at a car boot sale and the women were reunited. Sir Paul wrote to them to thank them for their ""lovely tape"""
"17496"	"The incident took place at the town of Kot Radha Kishan, some 60 kilometres southwest of Lahore. The victims were only identified by their first names, Shama and Shehzad, and were a married couple. Punjab Chief Minister Shahbaz Sharif has constituted a three-member committee to fast track the investigation."
"18024"	"The Trump administration is considering staying in the Paris agreement to fight climate change. President Donald Trump said the U.S. would pull out if it didn’t find more favorable terms. During a climate-change meeting Saturday of more than 30 ministers led by Canada, China and the European Union, two participants said."
"18210"	"President Donald Trump derided Stormy Daniels as ""horseface"" in a tweet gloating over a judge's dismissal of a defamation lawsuit. The epithet caused an uproar on Twitter and cable news. Some of the president’s Republican allies are nervous about the president alienating women in the weeks before the midterm elections."
"18217"	"John F. Kennedy's letters to Gunilla von Post sold at auction for $15,000. The letters were found among von Post's belongings after her 2011 death. Kennedy tried to end his marriage with Jackie and bring von Post to America. The two met just one more time, by accident, at a gala in 1958."
"18231"	"Mitt Romney to give speech on state of the GOP race Thursday. Romney has voiced criticism for Trump in recent months, including his attack last week on the New York businessman’s refusal to release his tax returns. Romney will not endorse one of his opponents, two people familiar with the former Massachusetts governor's plans said."
"18965"	"Serena Williams, 35, gave birth to a baby girl on Friday, a source tells Us Weekly. Beyonce was the first to congratulate Williams on social media. Williams accidentally announced her pregnancy via Snapchat in April. The tennis champ and Ohanian announced their engagement in December 2016."
"19213"	"The ad, for a 1999 model of the popular motor, recently appeared on Craigslist. It was shared on Twitter by Brendan Tokarski‏ , who clearly thought it should be read by more people. While the seller admits the Toyota Corolla won't make your driveway look exciting, he does manage to make it enticing."
"22059"	"LAPD released security footage of the three men last week. The suspects are still on the loose, police say. No one has been physically hurt to date by the robbers. The FBI is working with the LAPD, along with the Los Angeles County Sheriff's Department, Alhambra Police Department and Pasadena Police Department."
"22298"	"President Obama declares major disasters in New York City, New Jersey and Connecticut. More than 6.6 million homes and businesses are without electricity, about two-thirds of them in NYC and New Jersey. The South Ferry subway station is ""flooded up to the ceiling,"" the MTA says. The New York region's airports were closed Tuesday."
"22541"	"Methane emissions from livestock are an even bigger problem. Overall, the livestock supply chain emits 44 percent of the globe’s human caused methane. A Dutch company has created a powder that can be added to cow feed that can produce “a reduction of over 30% in methane emissions”"
"23283"	"Former White House strategist Steve Bannon attacked Mitt Romney and his family at a Roy Moore rally in Alabama on Tuesday night. He said, ""Judge Roy Moore has more honor and integrity in his pinky finger than your entire family’s” Romney, the 2012 GOP presidential nominee, served as a Mormon missionary in France. Moore served in Vietnam while Romney received deferments."
"23526"	"House Republicans approve measure to block Obama from moving to shield millions from deportation. The measure is the first step in a two-part plan devised by GOP leadership. House Speaker John Boehner said the proposal makes it clear that House Republicans ""are rejecting [Obama's] unilateral actions"" Lawmakers are working against a Dec. 11 deadline to approve a new spending bill."
"23700"	"Pablo Neruda's body was exhumed in April 2013 to determine the cause of his death. Forensic tests revealed no suspicious chemical agents in his bones. But his family and driver were not satisfied and requested more proof. The poems, which range from love poetry to poems dealing with everyday objects, were written by Neruda."
"23909"	"Poland has one of the most right-wing governments in Europe. The ruling Law and Justice Party (PiS) has a broad, anti-liberal agenda. PiS has sought to limit the ability of the courts to operate independently. Poland refuses to accept Syrian refugees based on EU quotas."
"24260"	"Lena Dunham said on her podcast that she wishes she had had an abortion. Frida Ghitis: Dunham’s flippant attitude is insulting to women who have actually gone through it. She says the Supreme Court has ruled that the constitution protects women's access to abortion.Ghitis: Treating abortion like a leisurely activity that Dunham can personally help normalize represents clueless urban liberalism."
"24807"	"Officials say they cannot find any link between cases and will not investigate further. Thirteen children have been born missing hands, forearms or arms in three rural areas of France between 2007 and 2017. Public health authorities had initially said the incidences of abnormality were “probably down to chance’ But doctors at a research organisation said the likelihood of it being coincidental was “more than infinitesimal” and demanded a full investigation."
"24898"	"Lady Gaga announced the release of her new single, ""The Cure,"" at the end of her 90-minute performance at the Coachella Valley Music and Arts Festival. Midway through her 18-song set, the six-time Grammy winner, 31, played the new track for the first time. The song is a departure from Mother Monster's previous releases."
"24911"	"Michael McFadden, 46, was convicted in 2015 of molesting six young boys and girls. On Tuesday, he was released from prison in eastern Colorado. The Colorado Court of Appeals ruled that McFadden's statutory right to a speedy trial was violated. The Mesa County DA did appeal the courts' decision to overturn his conviction."
"27493"	"Former Director of National Intelligence James Clapper said Sunday that he believes there are ""more shoes to drop"" in the Russia probe. Clapper oversaw the intelligence community's report that concluded Russia conducted an influence campaign in an effort to aid then-candidate Donald Trump. The Department of Justice on Friday announced charges against 13 Russian nationals and three Russian organizations for allegedly attempting to interfere in the 2016 election."
"27651"	"Anderson Cooper will host an hour-long daily daytime show that is set for national syndication in Fall 2011. The aim of the show is to cover the stories everyone’s talking about around the “water cooler,” and will focus on everything from social issues to pop culture, human interest pieces to trends and events. Cooper will still man the desk on CNN's “AC:360” weeknights at 10 p.m."
"27696"	"Marco Rubio says background checks for gun owners isn't cutting it. ""Guns are what people are using,"" the Republican senator from Florida said Sunday on NBC's ""Meet the Press"" Rubio said he hasn't fully read the Manchin-Toomey gun compromise, but he said he'd consider legislation."
"29439"	"As tough as the job market has been in 2010, many top-flight employers aren't trying to make the interview process any easier. Job site Glassdoor.com has sifted through 80,000 interview questions shared by job seekers. Check out the questions to see just how far out the box employers are expecting their interviewees to think."
"29714"	"New Zealand's Prime Minister Jacinda Ardern has given birth to her first child. She is only the second elected leader in modern history to give birth while in office. The 37-year-old has passed on her duties to Deputy Prime Minister Winston Peters. In 1990, the late Benazir Bhutto gave birth while serving as Pakistan's prime minister."
"30108"	"A famous photograph showing General Ulysses S. Grant astride his horse at City Point, Virginia during the Civil War is actually a compilation of three separate images. While Photoshop made its debut in the 1980s, photographers in the 18th century had developed techniques to make photo montages. The discrepancies in the famous photograph were brought to the attention of the Library of Congress in 2007."
"33118"	"Italian archaeologists have discovered the wreck of a Roman ship laden with jars containing the ketchup of the ancient Romans. The jars were filled with sardines, salted mackerel and garum, a fish sauce much loved by the Romans. A 51-inch-long lead pipe was located in the stern area and fed into a hole bored in the ship's hull."
"35142"	"Wind and solar farms likely generated 10 percent of America’s electricity in April as well, according to the EIA. About 7 percent of U.S. electricity comes from wind and solar annually, up from less than 1 percent a decade ago. The renewables milestone comes amid actions by the Trump administration to turn back federal climate policies."
"35713"	"The students were members of a swim team that were visiting the San Diego coast to compete in a long-distance swim as part of their annual beach swim training. Lifeguards on surfboards, jet skis and boats plucked 22 students out of the water, some in shock and suffering from hypothermia. One unconscious 16-year-old girl was rushed to the hospital. Authorities said windy and cold conditions were too much for the teens."
"35741"	"Jenny Baker, from Rotherhithe, met the 64-year-old man, who she only knows as Michael, in Dalston on Saturday night and offered him some money. When he asked instead for a ginger beer, the pair began chatting and he revealed his main ambition was to return back to his native country. Ms Baker set up a fundraising page yesterday and has already smashed her target of £800, receiving donations totalling about £4500 from more than 500 people. She now hopes to track Michael down to give him the good news and has promised that the extra cash will be given to him as a ""start up fund"""
"36178"	"Ivanka Trump is known to have her father’s ear, often for the better, but many of her political instincts lean left. President Trump is asking Republicans to start a bidding war for government family benefits, which is bad policy and worse politics, she says. The plan would be funded through unemployment insurance."
"36781"	"Kickstarter has changed its approval process for new campaigns. The site will now only prohibit things that are illegal, regulated, or dangerous. This will speed up the approval process and give staffers time to work in more depth with creators. The question is whether Kickstarter can loosen up its rules without compromising its cachet."
"37837"	"Rep. Trey Gowdy: Chris Stevens, Sean Smith, Glen Doherty and Tyrone Woods served their country with courage and with honor. Gowdy says it is important we remember how these four men died. He says we owe them - and each other - the truth."
"38618"	"Bomb threats sent to dozens of schools, universities and other locations across the U.S. appear to be a hoax. The New York City Police Department said the threats were meant to cause disruption and compel recipients into sending money. The FBI tweeted on Thursday evening that the agency is ""aware of the recent bomb threats made in cities around the country"""
"38698"	"Kim Jong-un makes first public appearance since his father’s death on Saturday. The media began calling him “another leader sent from the heaven,” a description until now reserved for his father. The outside world, caught off guard, scrambled to figure out where a regime with a food crisis and nuclear weapons would be headed."
"39453"	"New study finds simulated lunar soil is toxic to human lung and mouse brain cells. Up to 90 percent of human lung cells and mouse neurons died when exposed to dust particles. “There are risks to extraterrestrial exploration, both lunar and beyond, more than just the immediate risks of space itself,” researcher says."
"39565"	"Five-year-old Lexi Shymanski climbed up a steep embankment to get help after a car crash. Her mother, Angela, was knocked unconscious and suffered a broken back and internal injuries. Baby Peter suffered a serious brain bleed and was rushed into surgery. Angela said she still has significant pain and spends most of her time in a hospital bed."
"40535"	"President Donald Trump says San Juan Mayor Carmen Yulín Cruz has ""come back a long way"" Trump did not refer to any specific comments from Cruz that indicated she had “come back” from her criticism of the federal response. On Saturday, Trump slammed Cruz on Twitter as “nasty” and lacking leadership skills."
"41198"	"U.S. Rep. Ken Buck posted a photo of himself with an AR-15 rifle painted with an American flag design. The photo was taken in Washington, D.C., where the gun is banned as an assault weapon. Buck’s rifle is fitted with a 30-round magazine, which is illegal in the city. Buck spokeswoman: “I have a very patriotic AR15 hanging above my office. It hangs directly above the Second Amendment flag.”"
"41660"	"A new study from University of Southern California has widened the lens of responsibility from torrent sites like FilesTube and SUMOTorrent to the online ad services whose robots place advertising on these sites. The report from USC’s Annenberg Innovation Lab claims to establish “the direct link between the top ten online advertising networks and their support of the major global pirate movie and music sites” Google and Yahoo! deny any such link."
"41905"	"""He is doing better at this time,"" Reynolds' rep says. Eight more children have died from the flu, bringing this season's total pediatric deaths to 37. The season's first flu case resistant to treatment with Tamiflu was reported Friday. There is still vaccine available although it may be hard to find."
"42469"	"Kennan Jones, 44, was on his way home from school in Farmer's Branch. Jones was beaten by seven fellow passengers on DART’s Green Line Sunday night. DART says it wants to find the attackers, but that's not how the police report reads. Jones is recovering from a black eye, bruised ribs and sore knees."
"42590"	"Sheik Tamim bin Hamad al-Thani set to become the new emir of Qatar. In Qatar, unemployment rate flirts with zero; infants have a per-capita income over $100,000. Qataris have a world-class television network in Al Jazeera, will host World Cup in 2022."
"43336"	"A new report indicates that important parts of the infamous spy dossier that professed to shed light on President Trump’s shady Moscow ties have been corroborated by communications intercepts. A senior National Security Agency official explained that NSA was systematically holding back some of the “good stuff” from the White House, in an unprecedented move. The Wall Street Journal is usually a premium source for quality information but this article seemed to be more bias than usual."
"43920"	"The Arizona State Library, Archives and Public Records is a partner of Archive-It. The agency provides access to unique historical and contemporary resources in the areas of law, government, genealogy and Arizoniana. Arizona mommy blogger Katie Bower took to Instagram to lament that her son's photos never got as many likes."
"44348"	"The new guidelines simplify the current complex, five-step process for evaluating who needs to take statins. The new method also counts strokes as well as heart attacks in its risk calculations. It is not clear whether more or fewer people will end up taking the drugs under the new guidelines, experts said."
"44796"	"Under the veneer of calm, the Communist Party is struggling to contain troubling events. The world's second-largest economy is experiencing an unexpectedly sharp slowdown. Violent demonstrations percolate as people tire of corruption, land grabs. Tensions simmer with neighboring countries and the U.S. over territorial disputes in the South China Sea."
"45753"	"Rev. Christopher King, 51, was arrested and is facing five counts of possessing a sexual performance by a child and two counts of criminal possession of a controlled substance. Police say they also uncovered meth, Xanax pills and drug-related paraphernalia at the priest's residence. The veteran cleric was immediately removed from any religious role in the Episcopal Diocese of Long Island."
"45962"	"The seed for this crawl was a list of every host in the Wayback Machine. This crawl was run at a level 1 (URLs including their embeds) The WARC files associated with this crawl are not currently available to the general public. You must log in to continue."
"45994"	"The 10 women on our Highest-Paid TV Actresses list earned a total of $94 million between May 2010 and May 2011. Just the top three women in movies earned almost as much combined ($88 million) Tina Fey and Eva Longoria tie for first place on our list."
"46174"	"An estimated 5.2 million deaths worldwide were attributable to inadequate fruit and vegetable consumption in 2013. Including fruits and vegetables as part of the daily diet may reduce the risk of some NCDs including cardiovascular diseases and certain types of cancer. A portion counts as 80g (3oz) - the equivalent of a small banana, a pear or three heaped tablespoons of spinach or peas."
"46925"	"London hospital says it will reconsider decision to turn off life support for Charlie Gard. Charlie, 11 months old, has a rare and debilitating genetic condition that has no cure. Hospital had said that letting him die was the only humane option to end his potential pain and suffering. Charlie's case will be heard by Mr Justice Francis on Monday at 14:00 BST."
"47823"	"Sadie L. Riggs, 15, of Bedford, Pennsylvania, hanged herself Monday. Her family posted her obituary on Facebook after she died. They say she was in counseling and took medications for emotional issues. The family tells the bullies: ""Please know you were effective in making her feel worthless"""
"48265"	"Jan Harding, 67, is in critical condition at a Salt Lake City hospital's burn unit. She and her husband went to Dickey's Barbecue Pit in South Jordan after church. Investigators and the restaurant manager have told the Hardings that a worker mistook the cleaning product for sugar and accidentally mixed large quantities of it into the iced tea dispenser."
"48540"	"Sen. John McCain says he might seek a subpoena to get more information about the Niger attack. McCain is the chairman of the Senate armed services committee. The Defense Department is conducting an initial review of the deadly incident. McCain also signaled that he might hold up defense nominations over the issue."
"48598"	"After two weeks of marathon negotiations, 195 countries approved an accord. It would wean the world off fossil fuels this century, limiting global warming to 2ºC. It’s the first successful end to a global climate summit after two decades of failed negotiations. The document also ensures developed countries will give money to developing countries."
"49729"	"A Philadelphia jury awarded Ella Ebaugh, 51, $57.1 million. The jury found that Ethicon was guilty of negligence and its product was defectively designed. Ella is among an estimated hundreds of thousands of women who have mesh made by Ethicon. Ethicon is expected to appeal the case."
"50036"	"Tamara Lovett, 48, was found guilty in January of criminal negligence causing the death of her son, Ryan, who died in 2013. Ryan deteriorated in his mother's apartment for 10 days and was never taken to a doctor. Defence lawyer Alain Hepner had proposed a jail term of one year plus probation."
"50663"	"Police say performers for an all-male dance revue thwarted a gunman seen stealing property. The incident happened inside the Excalibur Hotel and Casino Tuesday night. No one was struck by gunfire during the confrontation. The man was booked into Clark County Detention Center on counts of attempted murder with a deadly weapon."
"52810"	"Clashes erupted late Sunday in Deh Salah district in Baghlan, a once-tranquil province. Victims were all male guests at the wedding aged between 14 and 60. Two teenage boys were among the 21 killed, and eight other people were wounded. Fatal gun fights and celebratory gunfire are woefully common at Afghan weddings."
"52895"	"Police in Murphy are investigating the suicides of two young women who were acquaintances and students at Plano East Senior High School. Relatives called 911 after finding the body of Ritu Sachdeva on Saturday in her home. Several hours later the remains of Hillary Kate Kuizon were found by Murphy officers in a wooded area just south of Kimbrough Stadium. Investigators believe both 17-year-old girls committed suicide."
"53046"	"Susan Olsen, who played Cindy Brady on ""The Brady Bunch,"" has been fired from her job as a Los Angeles-based radio DJ after she posted a homophobic rant on Facebook. Olsen interviewed openly gay actor Leon Acord-Whiting as she co-hosted LA Talk Radio’s “Two Chicks Talkin’ Politics” segment on Wednesday, December 7. After the show, he accused the 55-year-old former child star of being “dangerous” and “unprofessional."
"54355"	"The Chessbrahs are the most popular chess streamers on Twitch. Twitch is a website where people watch other people play video games. chess, when played online, also qualifies as an eSport, and there's a growing community of chess players on the site. Of all the chess players regularly streaming on Twitch, among the mostpopular are world top 10 and multiple-time US champion Hikaru Nakamura."
"54664"	"NEW: McCain spokesman says Arizona senator still supports Mourdock. Sen. John McCain says he will no longer support Indiana Senate candidate if he does not apologize. Mitt Romney's campaign confirms he continues to support Mour dock. President Obama says Mourdocking was wrong to call rape ""something God intended"""
"55541"	"Two D.C. lawmakers introduce a bill that would provide 16 weeks of paid leave. The bill would cover the birth, adoption, fostering or fostering of a child. The measure would work much like unemployment insurance. It would cover 100 percent of the first $1,000 an employee makes per week and 50 percent thereafter."
"56054"	"Donald J. Trump's immigration plan calls for building a wall across the southern border. He also wants to make Mexico pay for the wall and other costs of illegal immigration. Trump says the U.S. will defend the laws and Constitution of the United States. He says America will only be great as long as America remains a nation that lives by the Constitution."
